Date,Open,High,Low,Close,Adj Close,Volume
"Feb 22, 2019",7167.4,7220.5,7162.4,7178.6,7178.6,646718000
"Feb 21, 2019",7228.6,7228.8,7141.9,7167.4,7167.4,798796000
"Feb 20, 2019",7179.2,7234.2,7178,7228.6,7228.6,861254900
"Feb 19, 2019",7219.5,7219.5,7162.8,7179.2,7179.2,624124300
"Feb 18, 2019",7236.7,7242.1,7209.7,7219.5,7219.5,440062500
"Feb 15, 2019",7197,7261.6,7185.2,7236.7,7236.7,688422300
"Feb 14, 2019",7190.8,7232.8,7183,7197,7197,519107200
"Feb 13, 2019",7133.1,7205.1,7133.1,7190.8,7190.8,561646800
"Feb 12, 2019",7129.1,7168.6,7121.7,7133.1,7133.1,526735100
"Feb 11, 2019",7071.2,7149.2,7071.2,7129.1,7129.1,548318300
"Feb 08, 2019",7093.6,7115.8,7064.9,7071.2,7071.2,532300500
"Feb 07, 2019",7173.1,7187.5,7093.6,7093.6,7093.6,649638500
"Feb 06, 2019",7177.4,7184.2,7146.7,7173.1,7173.1,599487700
"Feb 05, 2019",7034.1,7180.7,7033.6,7177.4,7177.4,662979300
"Feb 04, 2019",7020.2,7046.6,7002.4,7034.1,7034.1,611990600
"Feb 01, 2019",6968.9,7024.5,6968.9,7020.2,7020.2,630712300
"Jan 31, 2019",6941.6,6994.9,6941.1,6968.9,6968.9,866316300
"Jan 30, 2019",6833.9,6967.7,6833.9,6941.6,6941.6,748772100
"Jan 29, 2019",6747.1,6860.3,6747.1,6833.9,6833.9,697035900
"Jan 28, 2019",6809.2,6812.5,6734,6747.1,6747.1,648213700
"Jan 25, 2019",6819,6858.2,6806.8,6809.2,6809.2,727497200
"Jan 24, 2019",6842.9,6854.6,6802,6819,6819,599978600
"Jan 23, 2019",6901.4,6901.6,6834.3,6842.9,6842.9,646039700
"Jan 22, 2019",6970.6,6970.6,6880.7,6901.4,6901.4,565967800
"Jan 21, 2019",6968.3,6987.9,6954.5,6970.6,6970.6,474827100
"Jan 18, 2019",6834.9,6984.4,6834.9,6968.3,6968.3,795742900
"Jan 17, 2019",6862.7,6862.7,6799,6834.9,6834.9,582654200
"Jan 16, 2019",6895,6912.4,6848.6,6862.7,6862.7,787626400
"Jan 15, 2019",6855,6910.5,6849.6,6895,6895,687341200
"Jan 14, 2019",6918.2,6918.2,6841.7,6855,6855,683449700
"Jan 11, 2019",6942.9,7001.9,6902.7,6918.2,6918.2,680478600
"Jan 10, 2019",6906.6,6948.2,6860.8,6942.9,6942.9,611434300
"Jan 09, 2019",6861.6,6938.3,6861.6,6906.6,6906.6,860684900
"Jan 08, 2019",6810.9,6901.5,6804.9,6861.6,6861.6,651977000
"Jan 07, 2019",6837.4,6874.1,6778,6810.9,6810.9,736559900
"Jan 04, 2019",6692.7,6850.4,6692.5,6837.4,6837.4,639136700
"Jan 03, 2019",6734.2,6753.1,6685.1,6692.7,6692.7,674099100
"Jan 02, 2019",6728.1,6753.3,6599.5,6734.2,6734.2,614252000
"Dec 31, 2018",6734,6752.5,6718.3,6728.1,6728.1,225303900
"Dec 28, 2018",6584.7,6742.5,6584.7,6734,6734,499812000
"Dec 27, 2018",6686,6728.5,6536.5,6584.7,6584.7,590127000
"Dec 24, 2018",6721.2,6721.2,6661,6686,6686,192808000
"Dec 21, 2018",6711.9,6733,6653.7,6721.2,6721.2,1596669300
"Dec 20, 2018",6765.9,6765.9,6646.5,6711.9,6711.9,903273100
"Dec 19, 2018",6701.6,6785.2,6698.2,6765.9,6765.9,754065600
"Dec 18, 2018",6773.2,6773.2,6701.6,6701.6,6701.6,855040800
"Dec 17, 2018",6845.2,6845.2,6761.4,6773.2,6773.2,734851100
"Dec 14, 2018",6877.5,6877.5,6788.7,6845.2,6845.2,714141000
"Dec 13, 2018",6880.2,6908.5,6849,6877.5,6877.5,735372600
"Dec 12, 2018",6806.9,6902.2,6806.9,6880.2,6880.2,1063865300
"Dec 11, 2018",6721.5,6857.6,6721.5,6806.9,6806.9,841263500
"Dec 10, 2018",6778.1,6815.8,6719.2,6721.5,6721.5,864359000
"Dec 07, 2018",6704.1,6868.3,6704.1,6778.1,6778.1,819982500
"Dec 06, 2018",6921.8,6921.8,6673.6,6704.1,6704.1,1029779500
"Dec 05, 2018",7022.8,7028.7,6921.8,6921.8,6921.8,789059300
"Dec 04, 2018",7062.4,7095,7002.7,7022.8,7022.8,822570700
"Dec 03, 2018",6980.2,7145.5,6980.2,7062.4,7062.4,864783000
"Nov 30, 2018",7039,7042.1,6965.6,6980.2,6980.2,1189062500
"Nov 29, 2018",7004.5,7078.4,7004.5,7039,7039,777115000
"Nov 28, 2018",7016.9,7057,6987.3,7004.5,7004.5,800840600
"Nov 27, 2018",7036,7043.7,6984,7016.9,7016.9,829960500
"Nov 26, 2018",6952.9,7051,6952.9,7036,7036,802145500
"Nov 23, 2018",6960.3,6987.5,6912.3,6952.9,6952.9,686823000
"Nov 22, 2018",7050.2,7050.4,6945,6960.3,6960.3,763217400
"Nov 21, 2018",6947.9,7058.6,6947.9,7050.2,7050.2,841306700
"Nov 20, 2018",7000.9,7010.1,6904.2,6947.9,6947.9,826183700
"Nov 19, 2018",7013.9,7070.5,6997.8,7000.9,7000.9,776442400
"Nov 16, 2018",7038,7092.4,6969,7013.9,7013.9,1010040200
"Nov 15, 2018",7033.8,7081.9,6979.6,7038,7038,1257540400
"Nov 14, 2018",7053.8,7113.6,6979.7,7033.8,7033.8,925587100
"Nov 13, 2018",7053.1,7104,7016.6,7053.8,7053.8,1048825300
"Nov 12, 2018",7105.3,7186.3,7053.1,7053.1,7053.1,708713400
"Nov 09, 2018",7140.7,7140.7,7070.8,7105.3,7105.3,652724100
"Nov 08, 2018",7117.3,7171.7,7115,7140.7,7140.7,676867200
"Nov 07, 2018",7040.7,7136.8,7040.7,7117.3,7117.3,678581300
"Nov 06, 2018",7103.8,7117.5,7027.5,7040.7,7040.7,646543100
"Nov 05, 2018",7094.1,7140.4,7077.4,7103.8,7103.8,553382600
"Nov 02, 2018",7114.7,7196.4,7094.1,7094.1,7094.1,800219300
"Nov 01, 2018",7128.1,7165.6,7085.7,7114.7,7114.7,1024684600
"Oct 31, 2018",7035.9,7161.5,7035.9,7128.1,7128.1,895391200
"Oct 30, 2018",7026.3,7060.1,6983.7,7035.9,7035.9,751498500
"Oct 29, 2018",6939.6,7085.9,6939.6,7026.3,7026.3,780563900
"Oct 26, 2018",7004.1,7004.2,6851.6,6939.6,6939.6,779028300
"Oct 25, 2018",6963,7004.1,6886,7004.1,7004.1,831568200
"Oct 24, 2018",6955.2,7049.8,6955.2,6963,6963,778187100
"Oct 23, 2018",7042.8,7042.8,6928.7,6955.2,6955.2,983305900
"Oct 22, 2018",7049.8,7114.1,7042.1,7042.8,7042.8,784032400
"Oct 19, 2018",7027,7070.4,7012.6,7049.8,7049.8,793925800
"Oct 18, 2018",7054.6,7078.8,7026.7,7027,7027,672072000
"Oct 17, 2018",7059.4,7089,7019.4,7054.6,7054.6,685937100
"Oct 16, 2018",7029.2,7062.1,6998.9,7059.4,7059.4,766800500
"Oct 15, 2018",6995.9,7038.2,6961.3,7029.2,7029.2,657640100
"Oct 12, 2018",7006.9,7074,6994.8,6995.9,6995.9,876577500
"Oct 11, 2018",7145.7,7145.7,6998,7006.9,7006.9,1172373200
"Oct 10, 2018",7237.6,7242.3,7145.7,7145.7,7145.7,1029488500
"Oct 09, 2018",7233.3,7247.6,7184.3,7237.6,7237.6,765996800
"Oct 08, 2018",7318.5,7319.8,7233.3,7233.3,7233.3,675287300
"Oct 05, 2018",7418.3,7421.1,7318.5,7318.5,7318.5,743757800
"Oct 04, 2018",7510.3,7510.3,7411.3,7418.3,7418.3,801963200
"Oct 03, 2018",7474.6,7524.1,7474.6,7510.3,7510.3,824628100
"Oct 02, 2018",7495.7,7495.7,7444.8,7474.6,7474.6,817840400
"Oct 01, 2018",7510.2,7526.2,7466.7,7495.7,7495.7,728276800
"Sep 28, 2018",7545.4,7548.4,7474.7,7510.2,7510.2,915815000
"Sep 27, 2018",7511.5,7552,7490.9,7545.4,7545.4,646428000
"Sep 26, 2018",7507.6,7522.1,7490.2,7511.5,7511.5,672358800
"Sep 25, 2018",7458.4,7515.9,7455.2,7507.6,7507.6,767955100
"Sep 24, 2018",7490.2,7491.3,7450.5,7458.4,7458.4,689612600
"Sep 21, 2018",7367.3,7495.3,7367.3,7490.2,7490.2,1504423700
"Sep 20, 2018",7331.1,7368.4,7324,7367.3,7367.3,864910500
"Sep 19, 2018",7300.2,7346.1,7279.9,7331.1,7331.1,762448100
"Sep 18, 2018",7302.1,7320.1,7282,7300.2,7300.2,700366200
"Sep 17, 2018",7304,7318.8,7267.8,7302.1,7302.1,620997300
"Sep 14, 2018",7281.6,7323.8,7281.6,7304,7304,577288900
"Sep 13, 2018",7313.4,7319.6,7275.1,7281.6,7281.6,660719700
"Sep 12, 2018",7273.5,7325.3,7250.8,7313.4,7313.4,677165600
"Sep 11, 2018",7279.3,7280.5,7220.5,7273.5,7273.5,644115800
"Sep 10, 2018",7277.7,7307.9,7256.5,7279.3,7279.3,696321800
"Sep 07, 2018",7319,7328.3,7227.1,7277.7,7277.7,863004900
"Sep 06, 2018",7383.3,7397.7,7313.1,7319,7319,723693100
"Sep 05, 2018",7457.9,7457.9,7358,7383.3,7383.3,769494800
"Sep 04, 2018",7504.6,7535.1,7437.7,7457.9,7457.9,652803100
"Sep 03, 2018",7432.4,7516.1,7432.2,7504.6,7504.6,455166900
"Aug 31, 2018",7516,7516.5,7428.7,7432.4,7432.4,812932000
"Aug 30, 2018",7563.2,7563.2,7497.5,7516,7516,623166000
"Aug 29, 2018",7617.2,7635.7,7545.1,7563.2,7563.2,688677800
"Aug 28, 2018",7577.5,7636.7,7577.5,7617.2,7617.2,585715100
"Aug 24, 2018",7563.2,7587.2,7557.7,7577.5,7577.5,507869800
"Aug 23, 2018",7574.2,7602.1,7560.9,7563.2,7563.2,574932100
"Aug 22, 2018",7565.7,7607.2,7531.2,7574.2,7574.2,611259200
"Aug 21, 2018",7591.3,7601.7,7557.3,7565.7,7565.7,543548500
"Aug 20, 2018",7558.6,7616.2,7558.6,7591.3,7591.3,559541000
"Aug 17, 2018",7556.4,7577.7,7514.3,7558.6,7558.6,602739600
"Aug 16, 2018",7497.9,7565.2,7497.9,7556.4,7556.4,771423800
"Aug 15, 2018",7611.6,7632.1,7477.1,7497.9,7497.9,967014400
"Aug 14, 2018",7642.5,7665.2,7599.7,7611.6,7611.6,763645300
"Aug 13, 2018",7667,7667.3,7614.5,7642.5,7642.5,595242100
"Aug 10, 2018",7741.8,7741.8,7657.7,7667,7667,664153400
"Aug 09, 2018",7776.7,7776.8,7714.5,7741.8,7741.8,565689200
"Aug 08, 2018",7718.5,7790.2,7707.3,7776.7,7776.7,604063500
"Aug 07, 2018",7663.8,7752.1,7663.2,7718.5,7718.5,675716300
"Aug 06, 2018",7659.1,7681.9,7636.6,7663.8,7663.8,813731500
"Aug 03, 2018",7575.9,7665.2,7575.9,7659.1,7659.1,649947700
"Aug 02, 2018",7652.9,7652.9,7549.3,7575.9,7575.9,1006803400
"Aug 01, 2018",7748.8,7751.1,7634.7,7652.9,7652.9,975009600
"Jul 31, 2018",7700.9,7782.9,7695.8,7748.8,7748.8,915075400
"Jul 30, 2018",7701.3,7718.1,7659.9,7700.9,7700.9,732990700
"Jul 27, 2018",7663.2,7717.2,7663.2,7701.3,7701.3,765238000
"Jul 26, 2018",7658.3,7684.7,7640.9,7663.2,7663.2,588851200
"Jul 25, 2018",7709.1,7710.3,7640.6,7658.3,7658.3,677528100
"Jul 24, 2018",7655.8,7740.6,7648.6,7709.1,7709.1,852532800
"Jul 23, 2018",7678.8,7678.8,7621.8,7655.8,7655.8,573514400
"Jul 20, 2018",7684,7705.8,7631.7,7678.8,7678.8,685061200
"Jul 19, 2018",7676.3,7702.9,7660,7684,7684,695398600
"Jul 18, 2018",7626.3,7685.7,7625.8,7676.3,7676.3,651377100
"Jul 17, 2018",7600.5,7641.1,7581.8,7626.3,7626.3,724367500
"Jul 16, 2018",7661.9,7667.7,7565,7600.5,7600.5,591161000
"Jul 13, 2018",7651.3,7716.2,7651.3,7661.9,7661.9,574401200
"Jul 12, 2018",7592,7663,7592,7651.3,7651.3,746183900
"Jul 11, 2018",7692,7692,7578.2,7592,7592,793208100
"Jul 10, 2018",7688,7715.1,7677.1,7692,7692,701511200
"Jul 09, 2018",7617.7,7697.5,7617.7,7688,7688,676761100
"Jul 06, 2018",7603.2,7631.2,7569.7,7617.7,7617.7,663475300
"Jul 05, 2018",7573.1,7624.8,7572.7,7603.2,7603.2,614456600
"Jul 04, 2018",7593.3,7593.3,7560.8,7573.1,7573.1,574163100
"Jul 03, 2018",7547.9,7632.1,7545,7593.3,7593.3,1015952400
"Jul 02, 2018",7636.9,7636.9,7540.7,7547.9,7547.9,778437000
"Jun 29, 2018",7615.6,7706.6,7615.6,7636.9,7636.9,898931000
"Jun 28, 2018",7621.7,7632.2,7576,7615.6,7615.6,790762300
"Jun 27, 2018",7537.9,7633.9,7512,7621.7,7621.7,1643638600
"Jun 26, 2018",7509.8,7564.1,7509.8,7537.9,7537.9,1088107300
"Jun 25, 2018",7682.3,7682.3,7508.3,7509.8,7509.8,791358000
"Jun 22, 2018",7556.4,7689.4,7556.2,7682.3,7682.3,716273100
"Jun 21, 2018",7627.4,7670.8,7548.1,7556.4,7556.4,777562300
"Jun 20, 2018",7603.9,7705.2,7603.9,7627.4,7627.4,844000100
"Jun 19, 2018",7631.3,7631.3,7548.8,7603.9,7603.9,897872000
"Jun 18, 2018",7633.9,7645.5,7601.6,7631.3,7631.3,664167900
"Jun 15, 2018",7765.8,7781,7633.9,7633.9,7633.9,1711560200
"Jun 14, 2018",7703.7,7793.5,7650.2,7765.8,7765.8,1119081700
"Jun 13, 2018",7703.8,7746.7,7677.2,7703.7,7703.7,852427100
"Jun 12, 2018",7737.4,7762.8,7701.3,7703.8,7703.8,773837800
"Jun 11, 2018",7681.1,7756,7681.1,7737.4,7737.4,736070400
"Jun 08, 2018",7704.4,7714.3,7637.5,7681.1,7681.1,755489900
"Jun 07, 2018",7712.4,7756.7,7698.2,7704.4,7704.4,1056744900
"Jun 06, 2018",7686.8,7730.5,7671.6,7712.4,7712.4,884617800
"Jun 05, 2018",7741.3,7744.5,7686.6,7686.8,7686.8,933666200
"Jun 04, 2018",7701.8,7772.1,7701.7,7741.3,7741.3,722966000
"Jun 01, 2018",7678.2,7746.7,7678.2,7701.8,7701.8,783469400
"May 31, 2018",7689.6,7727.5,7651.1,7678.2,7678.2,1549063100
"May 30, 2018",7632.6,7689.6,7618.1,7689.6,7689.6,923820700
"May 29, 2018",7730.3,7730.3,7610.7,7632.6,7632.6,1288493000
"May 25, 2018",7716.7,7753.3,7703.3,7730.3,7730.3,844360200
"May 24, 2018",7788.4,7803.5,7716.7,7716.7,7716.7,890463600
"May 23, 2018",7877.5,7877.5,7765.3,7788.4,7788.4,918822700
"May 22, 2018",7859.2,7903.5,7854.6,7877.5,7877.5,807636300
"May 21, 2018",7778.8,7868.1,7778.1,7859.2,7859.2,691927400
"May 18, 2018",7788,7791.4,7753.3,7778.8,7778.8,899946200
"May 17, 2018",7734.2,7788.2,7713.9,7788,7788,781296600
"May 16, 2018",7723,7745.5,7717.8,7734.2,7734.2,933498300
"May 15, 2018",7711,7752,7687.5,7723,7723,1027698700
"May 14, 2018",7724.6,7728,7688.6,7711,7711,749899600
"May 11, 2018",7701,7728.9,7691.7,7724.6,7724.6,731924200
"May 10, 2018",7662.5,7706.9,7631.6,7701,7701,878774100
"May 09, 2018",7565.8,7662.5,7565.8,7662.5,7662.5,891351200
"May 08, 2018",7567.1,7598.5,7550.4,7565.8,7565.8,876829900
"May 04, 2018",7502.7,7570.2,7502.7,7567.1,7567.1,880646600
"May 03, 2018",7543.2,7555.2,7492.4,7502.7,7502.7,723643100
"May 02, 2018",7520.4,7573,7519.6,7543.2,7543.2,829699300
"May 01, 2018",7509.3,7549.1,7506.6,7520.4,7520.4,567569600
"Apr 30, 2018",7502.2,7546.2,7497.1,7509.3,7509.3,991178200
"Apr 27, 2018",7421.4,7507.1,7421.3,7502.2,7502.2,750485000
"Apr 26, 2018",7379.3,7421.4,7355,7421.4,7421.4,814899700
"Apr 25, 2018",7425.4,7427.1,7334.6,7379.3,7379.3,879795200
"Apr 24, 2018",7398.9,7439.6,7397.3,7425.4,7425.4,836399400
"Apr 23, 2018",7368.2,7404.1,7359.7,7398.9,7398.9,777571800
"Apr 20, 2018",7328.9,7368.2,7323.3,7368.2,7368.2,769512800
"Apr 19, 2018",7317.3,7340.7,7309.4,7328.9,7328.9,788416300
"Apr 18, 2018",7226.1,7325.6,7226.1,7317.3,7317.3,877056200
"Apr 17, 2018",7198.2,7240.4,7189.9,7226.1,7226.1,714046100
"Apr 16, 2018",7264.6,7265.8,7195.5,7198.2,7198.2,862881700
"Apr 13, 2018",7258.3,7275,7249.1,7264.6,7264.6,662868400
"Apr 12, 2018",7257.1,7266.6,7240.8,7258.3,7258.3,666773400
"Apr 11, 2018",7266.8,7270.3,7243.3,7257.1,7257.1,766200800
"Apr 10, 2018",7194.8,7266.8,7194.8,7266.8,7266.8,755081700
"Apr 09, 2018",7183.6,7209.7,7145.6,7194.8,7194.8,671088200
"Apr 06, 2018",7199.5,7214,7163.1,7183.6,7183.6,656250500
"Apr 05, 2018",7034,7199.5,7034,7199.5,7199.5,794899100
"Apr 04, 2018",7030.5,7046.3,6971.8,7034,7034,794337900
"Apr 03, 2018",7056.6,7065,6996.8,7030.5,7030.5,790532700
"Mar 29, 2018",7044.7,7109.9,7042.7,7056.6,7056.6,876227900
"Mar 28, 2018",7000.1,7044.7,6923.3,7044.7,7044.7,763193100
"Mar 27, 2018",6888.7,7042.4,6888.7,7000.1,7000.1,690975500
"Mar 26, 2018",6921.9,6958.5,6866.9,6888.7,6888.7,765318100
"Mar 23, 2018",6952.6,6952.8,6877,6921.9,6921.9,879273700
"Mar 22, 2018",7039,7039,6914.5,6952.6,6952.6,861231600
"Mar 21, 2018",7061.3,7065.7,7016.8,7039,7039,762202300
"Mar 20, 2018",7042.9,7081.5,7042.6,7061.3,7061.3,742142200
"Mar 19, 2018",7164.1,7164.2,7034.9,7042.9,7042.9,728214400
"Mar 16, 2018",7139.8,7187.3,7131.3,7164.1,7164.1,1380663300
"Mar 15, 2018",7132.7,7162.6,7127.1,7139.8,7139.8,808062300
"Mar 14, 2018",7138.8,7176.5,7122.8,7132.7,7132.7,752181500
"Mar 13, 2018",7214.8,7224.1,7125.6,7138.8,7138.8,766738500
"Mar 12, 2018",7224.5,7254.9,7198.2,7214.8,7214.8,613077900
"Mar 09, 2018",7203.2,7225.3,7189.7,7224.5,7224.5,651119000
"Mar 08, 2018",7157.8,7212.1,7145.7,7203.2,7203.2,712676800
"Mar 07, 2018",7146.8,7180.7,7109.6,7157.8,7157.8,862383600
"Mar 06, 2018",7116,7197.8,7115.6,7146.8,7146.8,786141900
"Mar 05, 2018",7069.9,7119.2,7062.1,7116,7116,941867700
"Mar 02, 2018",7175.6,7175.6,7063.4,7069.9,7069.9,910442200
"Mar 01, 2018",7231.9,7231.9,7153.4,7175.6,7175.6,859756500
"Feb 28, 2018",7282.5,7293.4,7231.9,7231.9,7231.9,919954800
"Feb 27, 2018",7289.6,7326,7272.9,7282.5,7282.5,718147000
"Feb 26, 2018",7244.4,7313,7244.3,7289.6,7289.6,585774600
"Feb 23, 2018",7252.4,7262.1,7220.8,7244.4,7244.4,674864300
"Feb 22, 2018",7281.6,7281.6,7187.8,7252.4,7252.4,926221400
"Feb 21, 2018",7246.8,7291.8,7220.6,7281.6,7281.6,902872700
"Feb 20, 2018",7247.7,7264.8,7202.1,7246.8,7246.8,679057900
"Feb 19, 2018",7294.7,7306.2,7240,7247.7,7247.7,511199000
"Feb 16, 2018",7234.8,7308,7234.8,7294.7,7294.7,651756200
"Feb 15, 2018",7214,7268,7206.7,7234.8,7234.8,747830200
"Feb 14, 2018",7168,7243.2,7145.7,7214,7214,940537000
"Feb 13, 2018",7177.1,7203,7165.8,7168,7168,718988800
"Feb 12, 2018",7092.4,7199.9,7092.4,7177.1,7177.1,718740600
"Feb 09, 2018",7170.7,7170.7,7073,7092.4,7092.4,927291900
"Feb 08, 2018",7279.4,7279.4,7161.3,7170.7,7170.7,973611300
"Feb 07, 2018",7141.4,7311.5,7141.4,7279.4,7279.4,1027400300
"Feb 06, 2018",7335,7335,7079.4,7141.4,7141.4,1354591000
"Feb 05, 2018",7443.4,7443.4,7334.8,7335,7335,888994600
"Feb 02, 2018",7490.4,7494.8,7432.3,7443.4,7443.4,871574000
"Feb 01, 2018",7533.6,7554.7,7476.5,7490.4,7490.4,872509100
"Jan 31, 2018",7588,7599,7521.8,7533.6,7533.6,880751700
"Jan 30, 2018",7671.5,7671.7,7587.1,7588,7588,798999000
"Jan 29, 2018",7665.5,7689.2,7663.9,7671.5,7671.5,612924000
"Jan 26, 2018",7615.8,7667.4,7615.8,7665.5,7665.5,713831300
"Jan 25, 2018",7643.4,7662.4,7608.5,7615.8,7615.8,713251600
"Jan 24, 2018",7731.8,7732,7643.4,7643.4,7643.4,746643300
"Jan 23, 2018",7715.4,7745.2,7710,7731.8,7731.8,742420200
"Jan 22, 2018",7730.8,7739.4,7703.7,7715.4,7715.4,730171300
"Jan 19, 2018",7701,7731.8,7694.7,7730.8,7730.8,795594100
"Jan 18, 2018",7725.4,7739.5,7683.7,7701,7701,765527900
"Jan 17, 2018",7755.9,7755.9,7711.1,7725.4,7725.4,822508200
"Jan 16, 2018",7769.1,7791.8,7740.6,7755.9,7755.9,824367900
"Jan 15, 2018",7778.6,7783.6,7763.4,7769.1,7769.1,551904700
"Jan 12, 2018",7762.9,7792.6,7752.6,7778.6,7778.6,1133867000
"Jan 11, 2018",7748.5,7769,7734.6,7762.9,7762.9,982791800
"Jan 10, 2018",7731,7756.1,7716.2,7748.5,7748.5,861758600
"Jan 09, 2018",7696.5,7733.1,7696.5,7731,7731,709674500
"Jan 08, 2018",7724.2,7733.4,7691.8,7696.5,7696.5,635135400
"Jan 05, 2018",7695.9,7727.7,7689.8,7724.2,7724.2,636035700
"Jan 04, 2018",7671.1,7702.5,7671.1,7695.9,7695.9,705864000
"Jan 03, 2018",7648.1,7689.9,7640.5,7671.1,7671.1,571662800
"Jan 02, 2018",7687.8,7691.3,7624.1,7648.1,7648.1,576251800
"Dec 29, 2017",7622.9,7697.6,7620,7687.8,7687.8,289238900
"Dec 28, 2017",7620.7,7633.6,7609.8,7622.9,7622.9,311875400
"Dec 27, 2017",7592.7,7632.7,7586.4,7620.7,7620.7,458380900
"Dec 22, 2017",7604,7614.4,7585.5,7592.7,7592.7,243831300
"Dec 21, 2017",7525.2,7609.7,7517.9,7604,7604,621347000
"Dec 20, 2017",7544.1,7550.6,7511.5,7525.2,7525.2,659315600
"Dec 19, 2017",7537,7563.5,7534.1,7544.1,7544.1,675779500
"Dec 18, 2017",7490.6,7544.3,7490.6,7537,7537,568259400
"Dec 15, 2017",7448.1,7490.6,7433.8,7490.6,7490.6,1182118000
"Dec 14, 2017",7496.5,7496.7,7448.1,7448.1,7448.1,948434600
"Dec 13, 2017",7500.4,7510.8,7492.6,7496.5,7496.5,998682800
"Dec 12, 2017",7453.5,7501.5,7448.3,7500.4,7500.4,991599100
"Dec 11, 2017",7394,7458.4,7393.6,7453.5,7453.5,906705100
"Dec 08, 2017",7320.8,7412.2,7314.2,7394,7394,1004623500
"Dec 07, 2017",7348,7371.7,7314.6,7320.8,7320.8,803178700
"Dec 06, 2017",7327.5,7369.7,7289.4,7348,7348,672957500
"Dec 05, 2017",7339,7373.9,7326.6,7327.5,7327.5,881831300
"Dec 04, 2017",7300.5,7369.7,7300.5,7339,7339,745259400
"Dec 01, 2017",7326.7,7355.4,7288.7,7300.5,7300.5,839825500
"Nov 30, 2017",7393.6,7416.3,7326.7,7326.7,7326.7,1338402400
"Nov 29, 2017",7460.7,7460.7,7386.7,7393.6,7393.6,1085338600
"Nov 28, 2017",7383.9,7469.6,7374,7460.7,7460.7,917737600
"Nov 27, 2017",7409.6,7438.4,7383.9,7383.9,7383.9,636742900
"Nov 24, 2017",7417.2,7425.2,7389.5,7409.6,7409.6,545037100
"Nov 23, 2017",7419,7422.7,7373.3,7417.2,7417.2,560163700
"Nov 22, 2017",7411.3,7460.9,7410.4,7419,7419,834065800
"Nov 21, 2017",7389.5,7422.2,7367.9,7411.3,7411.3,730690300
"Nov 20, 2017",7380.7,7397.4,7350.4,7389.5,7389.5,716131100
"Nov 17, 2017",7386.9,7406.5,7356.2,7380.7,7380.7,710733600
"Nov 16, 2017",7372.6,7393.3,7368.1,7386.9,7386.9,898881100
"Nov 15, 2017",7414.4,7415.1,7357.1,7372.6,7372.6,891890700
"Nov 14, 2017",7415.2,7436.6,7396.9,7414.4,7414.4,1141147200
"Nov 13, 2017",7433,7469.3,7403,7415.2,7415.2,745139300
"Nov 10, 2017",7484.1,7500.3,7421.7,7433,7433,673856600
"Nov 09, 2017",7529.7,7532.2,7476.9,7484.1,7484.1,834887900
"Nov 08, 2017",7513.1,7534.5,7504.8,7529.7,7529.7,784072500
"Nov 07, 2017",7562.3,7582.9,7507.8,7513.1,7513.1,731355900
"Nov 06, 2017",7560.4,7572.9,7544.2,7562.3,7562.3,615052400
"Nov 03, 2017",7555.3,7581,7541.9,7560.4,7560.4,652248400
"Nov 02, 2017",7488,7562.3,7478.9,7555.3,7555.3,1002706700
"Nov 01, 2017",7493.1,7532.4,7488,7488,7488,1172721000
"Oct 31, 2017",7487.8,7516.9,7484,7493.1,7493.1,708732700
"Oct 30, 2017",7505,7507,7478.4,7487.8,7487.8,727471900
"Oct 27, 2017",7486.5,7520.8,7485.2,7505,7505,844552500
"Oct 26, 2017",7447.2,7488.3,7440.1,7486.5,7486.5,988569400
"Oct 25, 2017",7526.5,7528.5,7437.4,7447.2,7447.2,894719200
"Oct 24, 2017",7524.5,7535.2,7508.5,7526.5,7526.5,657035000
"Oct 23, 2017",7523.2,7542,7511.8,7524.5,7524.5,548853900
"Oct 20, 2017",7523,7560,7517.1,7523.2,7523.2,732296700
"Oct 19, 2017",7542.9,7542.9,7485.4,7523,7523,806162200
"Oct 18, 2017",7516.2,7555.2,7516.2,7542.9,7542.9,626374800
"Oct 17, 2017",7527,7550.4,7506.3,7516.2,7516.2,1003303400
"Oct 16, 2017",7535.4,7557,7526.7,7527,7527,715914400
"Oct 13, 2017",7556.2,7556.2,7521.1,7535.4,7535.4,666480800
"Oct 12, 2017",7533.8,7565.1,7526.3,7556.2,7556.2,701114100
"Oct 11, 2017",7538.3,7550.2,7519.6,7533.8,7533.8,1212434400
"Oct 10, 2017",7507.9,7543.9,7504.6,7538.3,7538.3,797063500
"Oct 09, 2017",7522.9,7523.7,7493.7,7507.9,7507.9,675841500
"Oct 06, 2017",7508,7527.7,7508,7522.9,7522.9,673882500
"Oct 05, 2017",7467.6,7508,7464.4,7508,7508,756132200
"Oct 04, 2017",7468.1,7476.3,7456.6,7467.6,7467.6,916914900
"Oct 03, 2017",7438.8,7469.8,7426.7,7468.1,7468.1,697184200
"Oct 02, 2017",7372.8,7438.8,7372.7,7438.8,7438.8,864401100
"Sep 29, 2017",7322.8,7382.7,7321.6,7372.8,7372.8,728387400
"Sep 28, 2017",7313.5,7323.3,7289.8,7322.8,7322.8,725911000
"Sep 27, 2017",7285.7,7327.5,7285.7,7313.5,7313.5,832249800
"Sep 26, 2017",7301.3,7311.8,7273.3,7285.7,7285.7,686442500
"Sep 25, 2017",7310.6,7312.5,7272.5,7301.3,7301.3,584594700
